"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"   433 Eros (A898 PA)",1.458,0.2228,10.83,304.29,178.91,1.133,1.78,1.76,46582,0,9130,4,2,10.41
"   719 Albert (A911 TB)",2.636,0.5470,11.58,183.85,156.23,1.194,4.08,4.28,40483,0,2044,,,15.59
"   887 Alinda (A918 AA)",2.472,0.5709,9.40,110.42,350.47,1.061,3.88,3.89,38506,0,3064,,,13.88
"  1036 Ganymed (A924 UB)",2.666,0.5329,26.69,215.50,132.48,1.245,4.09,4.35,36088,0,9806,0,1,9.26
"  1221 Amor (1932 EA1)",1.919,0.4357,11.88,171.32,26.65,1.083,2.76,2.66,33431,0,619,,,17.37
"  1580 Betulia (1950 KA)",2.198,0.4870,52.15,62.23,159.59,1.127,3.27,3.26,25901,0,1400,5,6,14.69
"  1627 Ivar (1929 SH)",1.864,0.3964,8.45,133.12,167.81,1.125,2.60,2.54,34339,0,12875,2,1,12.85
"  1915 Quetzalcoatl (1953 EA)",2.544,0.5703,20.40,162.94,347.79,1.093,3.99,4.06,18842,0,51,0,1,18.05
"  1916 Boreas (1953 RA)",2.272,0.4496,12.88,340.60,335.89,1.251,3.29,3.43,25367,0,1930,,,14.95
"  1917 Cuyo (1968 AA)",2.15,0.5057,23.96,188.28,194.55,1.063,3.24,3.15,25252,0,3269,0,2,14.40
"  1943 Anteros (1973 EC)",1.431,0.2560,8.71,246.30,338.41,1.064,1.80,1.71,18466,0,5080,,,15.71
"  1980 Tezcatlipoca (1950 LA)",1.71,0.3647,26.87,246.55,115.49,1.086,2.33,2.24,26629,0,6741,,,13.87
"  2059 Baboquivari (1963 UA)",2.642,0.5319,11.02,200.69,192.46,1.237,4.05,4.29,21402,0,1482,,,15.98
"  2061 Anza (1960 UA)",2.265,0.5359,3.80,207.36,157.08,1.051,3.48,3.41,22802,0,1883,,,16.70
"  2202 Pele (1972 RA)",2.291,0.5127,8.74,169.92,217.95,1.116,3.47,3.47,18101,0,324,,,17.14
"  2368 Beltrovata (1977 RA)",2.105,0.4134,5.22,287.30,43.13,1.235,2.98,3.06,16827,0,1678,,,15.19
"  2608 Seneca (1978 DA)",2.528,0.5681,14.54,167.09,38.02,1.092,3.96,4.02,16284,1,83,,,17.48
"  3102 Krok (1981 QA)",2.151,0.4496,8.44,172.05,154.79,1.184,3.12,3.15,15121,0,2346,,,16.17
"  3122 Florence (1981 ET3)",1.769,0.4231,22.14,336.06,27.88,1.020,2.52,2.35,16161,0,8181,6,0,14.10
"  3199 Nefertiti (1982 RA)",1.575,0.2842,32.96,339.99,53.43,1.127,2.02,1.98,14858,0,3442,0,1,15.03
"  3271 Ul (1982 RB)",2.101,0.3959,25.07,158.82,159.10,1.269,2.93,3.05,14744,0,239,,,16.58
"  3288 Seleucus (1982 DV)",2.033,0.4562,5.93,218.62,349.30,1.106,2.96,2.9,15183,0,2240,,,15.35
"  3352 McAuliffe (1981 CW)",1.879,0.3692,4.77,107.33,16.10,1.185,2.57,2.57,15533,0,2341,,,15.97
"  3551 Verenia (1983 RD)",2.092,0.4873,9.51,173.78,193.28,1.073,3.11,3.03,14175,0,570,,,16.71
"  3552 Don Quixote (1983 SA)",4.265,0.7078,31.09,349.94,316.58,1.246,7.28,8.81,14389,0,1376,,,13.07
"  3553 Mera (1985 JA)",1.644,0.3201,36.78,232.49,288.92,1.118,2.17,2.11,14009,0,1387,,,16.43
"  3691 Bede (1982 FT)",1.775,0.2841,20.35,348.72,235.00,1.271,2.28,2.36,17642,0,7317,,,14.96
"  3757 Anagolay (1982 XB)",1.835,0.4457,3.87,74.93,17.22,1.017,2.65,2.49,14759,0,198,0,2,19.04
"  3908 Nyx (1980 PA)",1.928,0.4594,2.19,261.20,126.63,1.042,2.81,2.68,15264,0,1962,15,1,17.46
"  3988 Huma (1986 LA)",1.544,0.3167,10.77,229.79,86.94,1.055,2.03,1.92,13056,0,570,,,17.95
"  4055 Magellan (1985 DO2)",1.82,0.3262,23.26,164.82,154.41,1.226,2.41,2.46,13710,0,10224,,,14.96
"  4401 Aditi (1985 TB)",2.584,0.5632,26.63,22.79,68.13,1.129,4.04,4.15,13625,0,1249,,,16.12
"  4487 Pocahontas (1987 UA)",1.73,0.2966,16.41,198.11,174.00,1.217,2.24,2.28,13058,0,776,,,17.49
"  4503 Cleobulus (1989 WM)",2.703,0.5244,2.51,45.95,76.24,1.286,4.12,4.45,15587,0,1283,,,15.82
"  4596 (1981 QB)",2.24,0.5200,37.07,154.21,248.38,1.075,3.40,3.35,15205,0,899,,,16.46
"  4688 (1980 WF)",2.232,0.5179,6.38,241.23,213.81,1.076,3.39,3.34,14739,0,332,,,19.60
"  4947 Ninkasi (1988 TJ1)",1.37,0.1685,15.65,215.43,192.94,1.139,1.60,1.6,16577,0,823,,,18.08
"  4954 Eric (1990 SQ)",2.001,0.4493,17.43,358.42,52.58,1.102,2.90,2.83,17626,0,4143,,,12.56
"  4957 Brucemurray (1990 XJ)",1.565,0.2188,35.01,254.88,97.50,1.223,1.91,1.96,17359,0,1909,,,15.13
"  5324 Lyapunov (1987 SL)",2.985,0.6048,19.61,352.24,321.15,1.180,4.79,5.16,13155,0,321,,,15.43
"  5332 Davidaguilar (1990 DA)",2.163,0.4555,25.52,142.77,306.06,1.178,3.15,3.18,17794,0,5628,,,15.04
"  5370 Taranis (1986 RA)",3.322,0.6371,19.17,177.80,161.34,1.205,5.44,6.05,13073,0,351,,,15.24
"  5587 (1990 SB)",2.398,0.5440,18.09,189.92,86.81,1.093,3.70,3.71,25500,0,4354,,,13.90
"  5620 Jasonwheeler (1990 OA)",2.159,0.4227,7.87,128.65,153.78,1.246,3.07,3.17,24671,0,551,,,17.12
"  5626 Melissabrucker (1991 FE)",2.195,0.4548,3.85,173.10,231.83,1.197,3.19,3.25,19253,0,4161,,,14.35
"  5646 (1990 TR)",2.144,0.4359,7.91,14.11,335.77,1.209,3.08,3.14,12008,0,2338,,,15.51
"  5653 Camarillo (1992 WD5)",1.794,0.3044,6.88,9.90,122.62,1.248,2.34,2.4,18081,0,3447,,,16.23
"  5751 Zao (1992 AC)",2.101,0.4253,16.07,121.63,25.49,1.208,2.99,3.05,12547,0,2485,,,14.96
"  5797 Bivoj (1980 AA)",1.894,0.4443,4.19,298.93,168.63,1.052,2.73,2.61,25542,0,540,,,18.89
"  5836 (1993 MF)",2.441,0.5364,7.95,238.72,78.06,1.132,3.75,3.81,15384,0,1936,,,15.00
"  5863 Tara (1983 RB)",2.223,0.5055,19.49,168.88,115.54,1.099,3.35,3.31,14627,0,1153,,,15.85
"  5869 Tanith (1988 VN4)",1.812,0.3211,17.93,227.85,230.84,1.230,2.39,2.44,16826,0,870,,,17.22
"  5879 Almeria (1992 CH1)",1.625,0.2891,21.57,145.83,355.81,1.155,2.09,2.07,11465,0,1668,,,17.62
"  6050 Miwablock (1992 AE)",2.202,0.4371,6.40,88.16,285.03,1.240,3.17,3.27,25739,0,2308,,,15.01
"  6178 (1986 DA)",2.814,0.5844,4.31,64.50,127.49,1.170,4.46,4.72,16597,0,1115,1,1,15.78
"  6456 Golombek (1992 OM)",2.192,0.4092,8.22,313.58,347.13,1.295,3.09,3.25,15849,0,1806,,,16.07
"  6491 (1991 OA)",2.502,0.5904,5.94,301.88,323.67,1.025,3.98,3.96,11877,0,195,,,18.74
"  6569 Ondaatje (1993 MO)",1.626,0.2209,22.64,111.46,167.33,1.267,1.99,2.07,14171,0,4995,,,16.68
"  7088 Ishtar (1992 AA)",1.981,0.3900,8.30,102.61,354.77,1.209,2.75,2.79,15468,0,1400,,,16.84
"  7236 (1987 PA)",2.725,0.5590,16.33,308.50,337.94,1.202,4.25,4.5,13210,0,231,,,18.41
"  7336 Saunders (1989 RS1)",2.306,0.4815,7.20,174.47,181.52,1.196,3.42,3.5,12871,0,903,,,18.91
"  7358 Oze (1995 YA3)",2.199,0.5022,4.66,265.43,92.29,1.095,3.30,3.26,23200,0,7391,,,14.75
"  7474 (1992 TC)",1.566,0.2922,7.09,88.61,275.67,1.108,2.02,1.96,11963,0,462,,,18.11
"  7480 Norwan (1994 PC)",1.568,0.3170,9.45,124.37,256.87,1.071,2.06,1.96,15029,0,1202,,,17.24
"  7839 (1994 ND)",2.165,0.5187,27.11,102.51,228.35,1.042,3.29,3.19,10678,0,193,,,17.85
"  7977 (1977 QQ5)",2.226,0.4664,25.16,134.14,248.11,1.188,3.26,3.32,24942,0,1565,,,15.19
"  8013 Gordonmoore (1990 KA)",2.201,0.4313,7.57,105.55,146.79,1.251,3.15,3.26,26318,0,771,,,17.10
"  8034 Akka (1992 LR)",1.83,0.4091,2.02,232.83,68.21,1.081,2.58,2.48,11174,0,637,,,18.02
"  8037 (1993 HO1)",1.987,0.4173,5.91,22.39,105.72,1.158,2.82,2.8,15911,0,1786,,,16.63
"  8567 (1996 HW1)",2.045,0.4495,8.45,177.10,177.30,1.126,2.96,2.92,24476,0,5014,6,6,15.39
"  8709 Kadlu (1994 JF1)",2.53,0.4895,3.52,119.18,153.71,1.292,3.77,4.03,11568,0,526,,,17.08
"  9172 Abhramu (1989 OB)",2.71,0.5529,7.84,287.60,74.14,1.212,4.21,4.46,11929,0,395,,,16.65
"  9400 (1994 TW1)",2.587,0.5809,36.00,3.36,62.14,1.084,4.09,4.16,11870,0,1885,,,14.86
"  9950 ESA (1990 VB)",2.439,0.5329,14.59,253.46,103.59,1.139,3.74,3.81,11848,0,777,,,16.21
" 10150 (1994 PN)",2.375,0.5440,45.95,112.97,234.04,1.083,3.67,3.66,10558,0,1046,,,15.47
" 10302 (1989 ML)",1.273,0.1369,4.38,104.28,183.61,1.099,1.45,1.44,12250,0,1161,,,19.45
" 10860 (1995 LE)",2.579,0.5743,4.15,257.21,75.51,1.098,4.06,4.14,9361,0,303,,,17.32
" 11054 (1991 FA)",1.979,0.4467,3.08,339.06,92.34,1.095,2.86,2.78,31282,0,1331,,,17.08
" 11284 Belenus (1990 BA)",1.74,0.3374,1.99,311.73,171.13,1.153,2.33,2.3,26580,0,768,,,18.26
" 11398 (1998 YP11)",1.72,0.3895,15.02,144.74,74.78,1.050,2.39,2.26,14565,0,3254,,,16.41
" 13553 Masaakikoyama (1992 JE)",2.189,0.4639,5.88,193.46,109.98,1.173,3.20,3.24,15891,0,2031,,,16.54
" 14402 (1991 DB)",1.715,0.4018,11.42,158.21,51.39,1.026,2.40,2.25,11243,0,677,,,18.78
" 15745 Yuliya (1991 PM5)",1.72,0.2550,14.43,132.60,140.66,1.281,2.16,2.26,15029,0,1396,,,17.43
" 15817 Lucianotesi (1994 QC)",1.324,0.1181,13.87,162.48,94.25,1.168,1.48,1.52,10625,0,1787,,,18.49
" 16064 Davidharvey (1999 RH27)",2.849,0.5894,4.54,335.56,104.75,1.170,4.53,4.81,10608,0,1028,,,16.90
" 16636 (1993 QP)",2.31,0.4680,7.21,296.79,47.37,1.229,3.39,3.51,10363,0,981,,,18.78
" 16657 (1993 UB)",2.277,0.4607,24.95,31.20,21.27,1.228,3.33,3.44,10443,0,516,,,16.69
" 16912 Rhiannon (1998 EP8)",1.751,0.2727,24.52,169.18,221.21,1.274,2.23,2.32,10956,0,257,,,17.92
" 17274 (2000 LC16)",2.733,0.5538,5.57,305.71,21.40,1.220,4.25,4.52,24290,0,1906,,,16.87
" 18106 Blume (2000 NX3)",2.444,0.5120,4.22,109.17,235.01,1.193,3.70,3.82,16817,0,425,,,17.85
" 18109 (2000 NG11)",1.881,0.3679,0.81,59.54,319.28,1.189,2.57,2.58,26181,0,1531,,,17.19
" 18172 (2000 QL7)",2.425,0.5112,17.83,338.46,100.68,1.185,3.66,3.78,16872,0,4264,,,15.71
" 18736 (1998 NU)",2.35,0.4908,2.81,297.42,222.94,1.197,3.50,3.6,25199,0,1732,,,15.99
" 18882 (1999 YN4)",1.685,0.2319,36.81,291.68,242.65,1.294,2.08,2.19,25380,0,2778,,,16.17
" 19356 (1997 GH3)",2.511,0.5585,3.02,186.49,334.16,1.109,3.91,3.98,10260,0,657,,,17.01
" 19764 (2000 NF5)",2.233,0.4425,1.32,281.48,9.61,1.245,3.22,3.34,11973,0,3119,,,16.11
" 20086 (1994 LW)",3.184,0.6234,21.78,237.14,58.00,1.199,5.17,5.68,10172,0,513,,,16.70
" 20255 (1998 FX2)",2.151,0.4923,9.96,180.94,17.57,1.092,3.21,3.16,9044,0,676,,,18.45
" 20460 Robwhiteley (1999 LO28)",1.877,0.4117,33.94,280.03,283.68,1.104,2.65,2.57,24744,0,5186,,,15.42
" 20790 (2000 SE45)",2.752,0.5560,8.29,302.87,168.92,1.222,4.28,4.57,11151,0,905,,,16.66
" 21088 Chelyabinsk (1992 BL2)",1.707,0.2385,38.45,297.84,27.16,1.299,2.11,2.23,12122,0,5864,,,14.44
" 21277 (1996 TO5)",2.378,0.5204,20.95,167.37,250.12,1.140,3.62,3.67,12176,0,1005,,,16.17
" 21374 (1997 WS22)",1.269,0.1206,23.98,59.20,197.23,1.116,1.42,1.43,17900,0,1366,1,0,17.47
" 23183 (2000 OY21)",1.824,0.4009,40.97,119.65,301.44,1.093,2.56,2.46,10273,0,1250,,,16.07
" 23548 (1994 EF2)",2.289,0.5177,23.44,345.86,124.28,1.104,3.47,3.46,10082,0,247,,,17.13
" 23606 (1996 AS1)",1.75,0.3611,14.36,296.61,357.61,1.118,2.38,2.31,13647,0,725,,,18.40
" 23714 (1998 EC3)",2.128,0.5162,8.40,127.85,128.96,1.029,3.23,3.1,9338,0,1008,,,16.86
" 24475 (2000 VN2)",1.975,0.4413,14.63,76.40,32.68,1.104,2.85,2.78,8230,0,1206,,,16.40
" 25916 (2001 CP44)",2.561,0.4983,15.75,94.64,199.77,1.285,3.84,4.1,18171,0,5095,,,13.78
" 26166 (1995 QN3)",3.302,0.6442,14.78,185.70,62.87,1.175,5.43,6,24177,0,385,,,16.82
" 26310 (1998 TX6)",2.14,0.4684,5.38,210.84,98.93,1.138,3.14,3.13,26377,0,248,,,19.35
" 26760 (2001 KP41)",2.852,0.5573,11.02,146.26,155.20,1.263,4.44,4.82,9819,0,1517,,,15.51
" 26817 (1987 QB)",2.804,0.5940,3.50,153.19,156.57,1.138,4.47,4.69,12226,0,108,,,19.49
" 27031 (1998 RO4)",2.14,0.4249,5.36,191.84,111.87,1.231,3.05,3.13,26334,0,846,,,17.93
" 27346 (2000 DN8)",1.875,0.3990,36.94,135.20,269.26,1.127,2.62,2.57,16380,0,1237,,,15.90
" 31210 (1998 BX7)",2.605,0.5023,8.96,144.92,271.36,1.297,3.91,4.21,24617,0,1417,,,16.39
" 31221 (1998 BP26)",1.723,0.2571,20.22,331.03,186.81,1.280,2.17,2.26,9220,0,1040,,,17.31
" 31345 (1998 PG)",2.016,0.3914,6.50,222.69,156.21,1.227,2.80,2.86,16315,0,1555,,,17.62
" 31346 (1998 PB1)",2.03,0.4297,5.96,299.73,350.50,1.157,2.90,2.89,8929,0,650,,,17.25
" 32906 (1994 RH)",2.248,0.4402,18.94,331.16,92.33,1.258,3.24,3.37,13737,0,2657,,,16.04
" 34613 (2000 UR13)",2.069,0.3873,6.17,315.28,286.13,1.268,2.87,2.98,32588,0,1282,,,16.08
" 35432 (1998 BG9)",2.501,0.5452,13.14,115.32,1.59,1.137,3.86,3.96,8861,0,294,,,19.39
" 36017 (1999 ND43)",1.523,0.3143,5.55,332.07,52.13,1.045,2.00,1.88,8708,0,965,,,19.30
" 36183 (1999 TX16)",1.551,0.3324,38.22,54.65,311.20,1.036,2.07,1.93,9268,0,1242,,,16.33
" 37336 (2001 RM)",2.253,0.4833,36.67,223.64,118.03,1.164,3.34,3.38,16293,0,1380,,,15.79
" 38071 (1999 GU3)",2.089,0.5077,12.74,195.49,8.81,1.029,3.15,3.02,8691,0,474,6,5,19.57
" 38091 (1999 JT3)",2.169,0.4013,9.33,64.82,225.07,1.299,3.04,3.19,15426,0,857,,,16.30
" 39565 (1992 SL)",1.642,0.3342,8.60,0.96,344.79,1.093,2.19,2.1,26407,0,393,,,18.46
" 39572 (1993 DQ1)",2.037,0.4922,10.02,313.53,344.87,1.035,3.04,2.91,10595,0,801,,,16.56
" 39796 (1997 TD)",2.251,0.4678,12.92,158.95,171.00,1.198,3.30,3.38,13105,0,931,,,15.84
" 40263 (1999 FQ5)",1.495,0.1611,25.84,172.81,198.74,1.254,1.74,1.83,12992,0,873,,,17.79
" 40329 (1999 ML)",2.266,0.4545,2.52,210.91,112.09,1.236,3.30,3.41,8867,0,626,,,17.79
" 41440 (2000 HZ23)",1.575,0.2115,15.11,64.04,200.04,1.242,1.91,1.98,8970,0,197,,,19.88
" 48603 (1995 BC2)",1.918,0.4300,5.03,328.23,81.80,1.093,2.74,2.66,13440,0,543,,,17.81
" 52381 (1993 HA)",1.278,0.1440,7.73,183.26,263.87,1.094,1.46,1.45,10672,0,389,,,20.07
" 52387 Huitzilopochtli (1993 OM7)",1.282,0.1896,24.15,297.57,195.57,1.039,1.53,1.45,10627,0,1432,2,1,17.77
" 52689 (1998 FF2)",1.562,0.2923,10.98,4.68,265.10,1.105,2.02,1.95,9059,0,298,,,19.17
" 52761 (1998 MN14)",1.555,0.2242,19.48,258.98,350.41,1.206,1.90,1.94,9064,0,408,,,17.99
" 53110 (1999 AR7)",1.644,0.2146,40.62,85.42,58.22,1.292,2.00,2.11,8321,0,1213,,,16.73
" 53430 (1999 TY16)",2.099,0.4035,60.41,241.92,156.96,1.252,2.95,3.04,8726,0,933,,,16.68
" 53435 (1999 VM40)",2.311,0.4833,15.35,51.35,354.48,1.194,3.43,3.51,17462,0,2756,,,14.74
" 54071 (2000 GQ146)",1.329,0.1974,23.44,36.34,128.30,1.067,1.59,1.53,12701,0,1087,,,17.43
" 54401 (2000 LM)",1.711,0.2624,18.95,240.84,67.10,1.262,2.16,2.24,11902,0,1076,,,17.23
" 54660 (2000 UJ1)",1.477,0.2807,46.69,223.71,158.04,1.062,1.89,1.79,8269,0,699,0,3,17.93
" 54686 (2001 DU8)",1.777,0.3419,33.21,161.70,265.90,1.169,2.38,2.37,12706,0,1217,,,16.63
" 54690 (2001 EB)",1.63,0.2563,35.36,33.51,99.59,1.212,2.05,2.08,25344,0,396,,,17.52
" 54789 (2001 MZ7)",1.776,0.2873,24.46,130.07,20.00,1.266,2.29,2.37,16413,0,8763,,,15.11
" 65674 (1988 SM)",1.664,0.3441,10.95,0.87,313.29,1.092,2.24,2.15,12231,0,333,,,18.28
" 65706 (1992 NA)",2.397,0.5558,9.64,349.19,8.72,1.065,3.73,3.71,11216,0,704,,,16.57
" 65996 (1998 MX5)",2.937,0.6043,9.55,265.24,57.25,1.162,4.71,5.03,11036,0,1231,,,18.52
" 66251 (1999 GJ2)",1.536,0.1980,11.28,196.20,142.50,1.231,1.84,1.9,14031,0,2320,,,17.04
" 66272 (1999 JW6)",1.508,0.1433,51.31,66.38,68.46,1.291,1.72,1.85,8823,0,1023,,,17.24
" 66407 (1999 LQ28)",1.198,0.1201,21.77,94.99,320.51,1.055,1.34,1.31,14144,0,351,,,19.02
" 66959 (1999 XO35)",2.539,0.5657,20.62,81.89,293.50,1.102,3.97,4.04,7357,0,626,,,16.94
" 67367 (2000 LY27)",1.309,0.2127,9.02,264.51,184.81,1.030,1.59,1.5,16510,0,503,,,17.13
" 68031 (2000 YK29)",1.376,0.1285,15.17,123.63,31.95,1.200,1.55,1.61,10678,0,952,,,18.14
" 68063 (2000 YJ66)",2.334,0.4578,5.72,308.84,50.36,1.265,3.40,3.57,12248,0,3240,,,15.57
" 68278 (2001 FC7)",1.436,0.1143,2.62,99.07,234.51,1.272,1.60,1.72,9731,0,1506,,,18.50
" 68350 (2001 MK3)",1.67,0.2474,29.57,128.85,328.50,1.257,2.08,2.16,25066,0,6016,,,16.18
" 68359 (2001 OZ13)",1.517,0.1743,9.86,99.20,29.26,1.253,1.78,1.87,10410,0,2668,,,18.09
" 85184 (1991 JG1)",1.374,0.1846,33.88,226.38,322.77,1.120,1.63,1.61,16417,0,1019,,,18.41
" 85275 (1994 LY)",1.891,0.4422,17.71,141.14,202.88,1.055,2.73,2.6,10188,0,9618,,,16.52
" 85490 (1997 SE5)",3.763,0.6606,2.58,247.57,94.23,1.277,6.25,7.3,14555,0,868,,,14.82
" 85628 (1998 KV2)",1.593,0.3315,13.03,66.74,50.56,1.065,2.12,2.01,9259,0,5992,,,17.32
" 85709 (1998 SG36)",1.646,0.3378,24.84,186.58,29.73,1.090,2.20,2.11,9137,0,3385,,,15.94
" 85804 (1998 WQ5)",1.721,0.3542,27.66,285.68,269.85,1.112,2.33,2.26,12359,0,2674,,,15.39
" 85839 (1998 YO4)",1.654,0.2482,9.32,28.52,199.53,1.243,2.06,2.13,11109,0,2128,,,16.64
" 85867 (1999 BY9)",1.83,0.3020,0.95,254.12,287.88,1.277,2.38,2.48,9891,0,715,,,18.30
" 86067 (1999 RM28)",1.817,0.3235,30.55,136.04,301.86,1.229,2.40,2.45,12460,0,1248,,,16.46
" 86324 (1999 WA2)",1.967,0.4345,34.60,293.65,75.33,1.112,2.82,2.76,8138,0,3235,,,15.83
" 86326 (1999 WK13)",1.845,0.3627,34.31,78.44,312.58,1.176,2.51,2.51,15878,0,795,,,17.42
" 88188 (2000 XH44)",2.008,0.3910,11.34,340.13,195.37,1.223,2.79,2.85,11301,0,2758,,,16.11
" 88263 (2001 KQ1)",2.096,0.4324,38.79,232.82,241.59,1.190,3.00,3.04,9256,0,3161,,,15.69
" 88264 (2001 KN20)",2.148,0.4519,12.07,104.94,201.48,1.177,3.12,3.15,9100,0,1135,,,17.07
" 89355 (2001 VS78)",1.787,0.3085,22.66,103.04,85.07,1.236,2.34,2.39,16334,0,2976,,,15.80
" 89830 (2002 CE)",2.078,0.5072,43.66,19.90,5.82,1.024,3.13,2.99,14958,0,2701,,,15.00
" 90373 (2003 SZ219)",1.627,0.2045,9.87,189.41,218.73,1.294,1.96,2.08,9196,0,415,,,18.81
" 96189 Pygmalion (1991 NT3)",1.82,0.3075,13.99,287.23,293.05,1.261,2.38,2.46,13699,0,1319,,,16.50
" 96631 (1999 FP59)",1.699,0.2592,1.77,19.68,303.78,1.259,2.14,2.21,13283,0,820,,,18.18
" 97725 (2000 GB147)",1.799,0.3088,18.19,311.74,212.29,1.243,2.35,2.41,7468,0,236,,,18.74
" 99799 (2002 LJ3)",1.462,0.2757,7.56,122.35,249.92,1.059,1.87,1.77,12583,0,2035,,,18.54
"100926 (1998 MQ)",1.783,0.4076,24.25,221.09,138.80,1.056,2.51,2.38,15749,0,1563,1,2,16.66
"101873 (1999 NC5)",2.029,0.3933,45.79,128.79,295.21,1.231,2.83,2.89,14041,0,503,,,16.45
"102873 (1999 WK11)",2.133,0.4666,7.46,72.59,220.42,1.138,3.13,3.11,15454,0,329,,,17.63
"105141 (2000 NF11)",1.421,0.1891,14.82,123.71,115.93,1.152,1.69,1.69,16120,0,444,,,19.11
"108519 (2001 LF)",1.604,0.2710,16.39,267.26,343.80,1.169,2.04,2.03,12187,0,943,,,17.95
"112221 (2002 KH4)",2.27,0.4447,58.74,230.09,356.31,1.260,3.28,3.42,9645,0,879,,,15.52
"112985 (2002 RS28)",2.22,0.4926,46.99,211.96,105.32,1.126,3.31,3.31,13768,0,1466,,,15.80
"115052 (2003 RD6)",1.669,0.3183,31.32,190.51,88.21,1.137,2.20,2.16,15772,0,1344,,,17.46
"136564 (1977 VA)",1.866,0.3946,2.99,224.45,172.65,1.129,2.60,2.55,16787,0,277,,,19.27
"136582 (1992 BA)",1.342,0.0680,10.50,140.17,107.28,1.251,1.43,1.55,11321,0,467,,,19.88
"136635 (1994 VA1)",1.573,0.1752,7.64,231.69,311.16,1.298,1.85,1.97,10473,0,1834,,,19.16
"136745 (1995 WL8)",2.366,0.4840,17.78,247.90,131.62,1.221,3.51,3.64,9007,0,103,,,18.09
"136773 (1996 TR6)",1.585,0.1801,22.10,196.29,117.59,1.299,1.87,1.99,9593,0,374,,,18.62
"136839 (1997 WT22)",1.485,0.3058,8.16,71.90,74.86,1.031,1.94,1.81,12360,0,517,,,18.83
"136897 (1998 HJ41)",1.363,0.1247,38.88,211.86,120.12,1.193,1.53,1.59,8998,0,579,,,18.57
"136923 (1998 JH2)",2.135,0.4412,6.63,51.08,287.37,1.193,3.08,3.12,13398,0,1173,,,16.31
"137044 (1998 UC50)",2.269,0.4287,4.38,335.01,166.78,1.296,3.24,3.42,8987,0,820,,,16.81
"137064 (1998 WP5)",1.374,0.1950,19.50,36.11,97.65,1.106,1.64,1.61,8942,0,727,,,18.84
"137125 (1999 CT3)",1.427,0.1319,34.23,321.92,268.21,1.239,1.61,1.7,8753,0,239,,,18.80
"137199 (1999 KX4)",1.457,0.2928,16.57,104.89,76.53,1.031,1.88,1.76,16137,0,3675,1,0,16.98
"137671 (1999 XP35)",1.435,0.1842,21.10,263.44,198.27,1.170,1.70,1.72,16650,0,231,,,18.70
"137799 (1999 YB)",1.321,0.0747,6.79,30.96,192.70,1.222,1.42,1.52,11868,0,2339,,,18.80
"137802 (1999 YT)",1.776,0.3521,31.59,116.41,272.63,1.151,2.40,2.37,24626,0,582,,,17.04
"137911 (2000 AB246)",2.305,0.4939,3.76,29.37,312.37,1.167,3.44,3.5,8068,0,185,,,17.73
"138095 (2000 DK79)",1.776,0.4146,60.69,43.46,2.55,1.040,2.51,2.37,13197,0,690,3,1,15.98
"138155 (2000 ES70)",1.808,0.3195,25.45,177.71,281.56,1.231,2.39,2.43,12391,0,993,,,17.23
"138524 (2000 OJ8)",2.358,0.5679,6.25,226.58,181.24,1.019,3.70,3.62,8292,0,1033,1,0,16.88
"138815 (2000 TQ64)",2.089,0.3817,8.25,20.31,227.93,1.292,2.89,3.02,7700,1,195,,,18.00
"138847 (2000 VE62)",1.619,0.2878,22.18,207.09,16.35,1.153,2.08,2.06,14778,0,2354,,,17.08
"138911 (2001 AE2)",1.35,0.0817,1.66,171.44,43.17,1.239,1.46,1.57,14189,0,841,,,19.44
"138925 (2001 AU43)",1.897,0.3764,72.15,129.30,149.31,1.183,2.61,2.61,10874,0,1053,,,15.96
"139047 (2001 EB16)",1.862,0.3858,46.99,149.53,346.25,1.144,2.58,2.54,7862,0,225,,,17.48
"139056 (2001 FY)",1.886,0.3278,4.73,111.15,110.65,1.268,2.50,2.59,7852,0,285,,,19.18
"139211 (2001 GN2)",1.86,0.4517,26.05,173.53,3.58,1.020,2.70,2.54,8412,0,246,,,17.74
"140928 (2001 VG75)",1.519,0.2970,20.66,245.43,257.37,1.068,1.97,1.87,17243,0,708,,,18.29
"141018 (2001 WC47)",1.399,0.2413,2.87,91.60,101.47,1.061,1.74,1.65,11247,0,1608,4,0,19.04
"141078 (2001 XQ30)",1.863,0.4510,11.47,234.60,270.88,1.023,2.70,2.54,8891,0,129,,,18.74
"141354 (2002 AJ29)",1.99,0.4503,10.93,203.92,0.77,1.094,2.89,2.81,12538,0,725,,,17.38
"141447 (2002 CW59)",2.389,0.5023,31.95,151.01,7.59,1.189,3.59,3.69,7510,0,157,,,17.13
"141670 (2002 JS100)",2.386,0.4847,13.32,144.21,192.14,1.230,3.54,3.69,7200,0,561,,,16.86
"141761 (2002 MC)",2.578,0.5083,18.90,151.53,159.93,1.267,3.89,4.14,6379,0,297,,,17.47
"141765 (2002 MP3)",2,0.4692,33.07,100.32,270.18,1.061,2.94,2.83,12746,0,1007,,,16.30
"141874 (2002 PO34)",1.835,0.3486,10.99,143.62,291.03,1.195,2.47,2.49,8078,0,570,,,17.82
"142040 (2002 QE15)",1.667,0.3445,28.25,226.38,160.54,1.093,2.24,2.15,11037,0,2434,,,16.26
