"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"  2062 Aten (1976 AA)",0.967,0.1829,18.93,108.53,148.05,0.790,1.14,0.951,23339,0,1024,5,2,17.11
"  2100 Ra-Shalom (1978 RA)",0.832,0.4365,15.76,170.78,356.08,0.469,1.20,0.759,17463,0,3809,9,2,16.23
"  2340 Hathor (1976 UA)",0.8438,0.4499,5.86,211.30,40.09,0.464,1.22,0.775,16477,0,572,4,3,20.43
"  3362 Khufu (1984 QA)",0.9895,0.4686,9.92,152.42,55.07,0.526,1.45,0.984,7394,1,262,,,18.52
"  3554 Amun (1986 EB)",0.974,0.2806,23.36,358.61,359.42,0.701,1.25,0.961,11979,0,1704,,,15.91
"  3753 Cruithne (1986 TO)",0.9978,0.5149,19.80,126.20,43.88,0.484,1.51,0.997,18241,0,1248,,,15.49
"  5381 Sekhmet (1991 JY)",0.9475,0.2964,48.97,58.53,37.42,0.667,1.23,0.922,9444,0,428,1,0,16.75
"  5590 (1990 VA)",0.9856,0.2796,14.19,216.28,34.48,0.710,1.26,0.979,2218,2,67,,,19.91
"  5604 (1992 FE)",0.9286,0.4061,4.71,311.90,82.67,0.551,1.31,0.895,16041,0,984,6,0,17.38
" 33342 (1998 WT24)",0.7188,0.4176,7.37,81.66,167.52,0.419,1.02,0.609,9072,0,1864,16,1,18.02
" 65679 (1989 UQ)",0.9149,0.2646,1.30,178.09,15.03,0.673,1.16,0.875,23014,0,743,,,19.62
" 66063 (1998 RO1)",0.991,0.7200,22.69,351.85,151.16,0.278,1.70,0.987,9064,0,1321,4,0,18.15
" 66146 (1998 TU3)",0.7876,0.4838,5.41,101.99,84.89,0.407,1.17,0.699,14576,0,1825,,,14.43
" 66391 Moshup (1999 KW4)",0.6424,0.6884,38.88,244.90,192.65,0.200,1.08,0.515,9200,0,3771,37,0,16.64
" 66400 (1999 LT7)",0.8554,0.5725,9.06,79.80,341.40,0.366,1.35,0.791,12854,0,604,,,19.29
" 68347 (2001 KB67)",0.9621,0.3801,17.12,245.86,243.78,0.596,1.33,0.944,7444,0,614,6,2,19.92
" 85770 (1998 UP1)",0.9978,0.3451,33.18,18.33,234.24,0.653,1.34,0.997,11368,0,460,,,20.71
" 85953 (1999 FK21)",0.7388,0.7031,12.61,180.45,172.42,0.219,1.26,0.635,19058,0,1639,,,18.15
" 85989 (1999 JD6)",0.8831,0.6328,17.06,130.16,309.24,0.324,1.44,0.83,12069,0,3268,11,4,17.12
" 86450 (2000 CK33)",0.9681,0.4148,18.11,124.85,215.61,0.566,1.37,0.953,8504,0,3736,,,18.46
" 86667 (2000 FO10)",0.8594,0.5947,14.29,208.31,172.49,0.348,1.37,0.797,12796,0,1845,,,17.54
" 87309 (2000 QP)",0.8475,0.4631,34.74,294.27,188.17,0.455,1.24,0.78,17196,0,924,,,17.61
" 87684 (2000 SY2)",0.8586,0.6429,19.22,162.02,47.79,0.307,1.41,0.796,16794,0,1559,,,16.05
" 88213 (2001 AF2)",0.9539,0.5952,17.81,114.26,194.99,0.386,1.52,0.932,6624,0,354,,,19.48
" 96590 (1998 XB)",0.9079,0.3511,13.60,75.69,202.71,0.589,1.23,0.865,11591,0,2754,8,7,16.32
" 99907 (1989 VA)",0.7284,0.5948,28.80,225.59,2.86,0.295,1.16,0.622,12101,0,1239,,,17.93
" 99942 Apophis (2004 MN4)",0.9227,0.1914,3.34,203.96,126.60,0.746,1.10,0.886,6267,0,7300,20,30,19.09
"105140 (2000 NL10)",0.9143,0.8169,32.54,237.29,281.67,0.167,1.66,0.874,25927,0,3081,,,15.74
"136818 Selqet (1997 MW1)",0.9375,0.3463,12.78,259.92,203.82,0.613,1.26,0.908,7982,0,637,,,18.98
"137170 (1999 HF1)",0.8192,0.4625,25.66,155.86,253.41,0.440,1.20,0.741,8807,0,6811,1,0,14.67
"137805 (1999 YK5)",0.8294,0.5582,16.75,349.54,292.86,0.366,1.29,0.755,8368,0,3463,,,16.73
"137924 (2000 BD19)",0.8764,0.8949,25.74,333.70,324.35,0.092,1.66,0.821,9567,0,975,7,0,17.50
"138127 (2000 EE14)",0.6618,0.5331,26.46,155.75,197.85,0.309,1.01,0.538,8470,0,781,,,17.11
"138258 (2000 GD2)",0.7578,0.4768,32.14,358.12,16.98,0.396,1.12,0.66,9165,0,244,0,2,18.98
"140333 (2001 TD2)",0.9619,0.4816,19.03,12.82,199.08,0.499,1.43,0.943,7723,0,744,,,19.24
"141424 (2002 CD)",0.9799,0.1768,6.88,8.67,331.80,0.807,1.15,0.97,2001,1,297,,,20.65
"141432 (2002 CQ11)",0.9762,0.4276,2.47,81.34,272.65,0.559,1.39,0.965,3746,0,472,3,1,20.06
"141484 (2002 DB4)",0.858,0.3695,16.60,234.23,94.16,0.541,1.17,0.795,7706,0,966,,,16.31
"141498 (2002 EZ16)",0.9216,0.5665,30.14,262.90,25.36,0.400,1.44,0.885,9207,0,458,,,18.49
"141531 (2002 GB)",0.9921,0.5290,22.55,40.81,8.32,0.467,1.52,0.988,7758,0,750,,,19.15
"144900 (2004 VG64)",0.9683,0.6556,36.26,208.86,43.92,0.333,1.60,0.953,6631,0,352,4,2,18.29
"152563 (1992 BF)",0.9078,0.2716,7.25,315.23,336.58,0.661,1.15,0.865,25552,0,398,,,19.81
"152637 (1997 NC1)",0.8648,0.2084,16.72,96.46,16.59,0.685,1.05,0.804,9209,0,383,,,17.87
"152742 (1998 XE12)",0.8782,0.7391,13.43,280.03,353.14,0.229,1.53,0.823,9917,0,485,,,19.11
"152931 (2000 EA107)",0.9297,0.4557,28.58,52.88,278.03,0.506,1.35,0.896,7586,0,1364,,,16.35
"153201 (2000 WO107)",0.9111,0.7807,7.77,69.21,213.74,0.200,1.62,0.87,8082,0,1017,4,4,19.34
"153415 (2001 QP153)",0.8915,0.2139,50.20,317.68,244.28,0.701,1.08,0.842,9845,0,644,2,1,17.01
"162004 (1991 VE)",0.8908,0.6646,7.22,61.85,193.66,0.299,1.48,0.841,25131,0,1403,1,1,18.33
"162015 (1994 TF2)",0.9931,0.2839,23.75,175.23,349.78,0.711,1.28,0.99,3301,1,147,,,19.25
"162080 (1998 DG16)",0.8967,0.3582,16.21,344.33,356.88,0.575,1.22,0.849,14641,0,514,,,19.95
"162117 (1998 SD15)",0.9326,0.3449,26.80,183.92,35.85,0.611,1.25,0.901,7263,0,536,,,19.14
"162142 (1998 VR)",0.8754,0.3180,21.81,46.36,170.73,0.597,1.15,0.819,8427,0,602,,,18.83
"162361 (2000 AF6)",0.8759,0.4110,2.71,109.87,201.27,0.516,1.24,0.82,11715,0,505,,,20.24
"162385 (2000 BM19)",0.7406,0.3586,6.88,70.21,247.71,0.475,1.01,0.637,8428,0,304,2,0,18.61
"162421 (2000 ET70)",0.9468,0.1238,22.32,331.14,46.11,0.830,1.06,0.921,16828,0,434,18,0,18.33
"162483 (2000 PJ5)",0.8727,0.3736,51.18,124.41,7.65,0.547,1.20,0.815,8412,0,740,,,17.55
"162694 (2000 UH11)",0.8703,0.4224,32.23,29.78,187.41,0.503,1.24,0.812,8058,0,213,,,19.75
"163023 (2001 XU1)",0.7973,0.5464,27.15,69.69,208.52,0.362,1.23,0.712,7349,0,376,,,19.52
"163243 (2002 FB3)",0.7616,0.6017,20.28,203.57,148.33,0.303,1.22,0.665,7410,0,1162,,,16.52
"163348 (2002 NN4)",0.8758,0.4345,5.42,259.43,222.21,0.495,1.26,0.82,6996,0,670,,,20.08
"163899 (2003 SD220)",0.8276,0.2099,8.54,273.74,326.95,0.654,1.00,0.753,8300,0,1480,12,7,17.63
"164202 (2004 EW)",0.988,0.2791,4.67,342.91,56.19,0.712,1.26,0.982,4823,0,427,,,20.91
"168044 (2005 SG)",0.9813,0.2833,34.84,23.52,205.51,0.703,1.26,0.972,1482,1,347,,,19.09
"187026 (2005 EK70)",0.9597,0.1354,30.00,329.79,347.09,0.830,1.09,0.94,6612,0,630,1,0,17.40
"188174 (2002 JC)",0.8189,0.3908,40.86,69.38,306.91,0.499,1.14,0.741,11366,0,387,3,0,17.44
"199003 (2005 WJ56)",0.9592,0.1520,21.61,288.02,297.60,0.813,1.11,0.939,6515,0,1099,3,2,18.18
"202683 (2006 US216)",0.6371,0.5624,3.44,193.26,56.41,0.279,1.00,0.509,4080,1,89,,,19.78
"203471 (2002 AU4)",0.8554,0.3735,17.18,99.42,205.19,0.536,1.17,0.791,9899,0,415,,,19.45
"208023 (1999 AQ10)",0.9339,0.2354,6.50,326.98,300.55,0.714,1.15,0.903,6983,0,446,3,0,20.52
"209215 (2003 WP25)",0.989,0.1211,2.56,40.76,226.43,0.869,1.11,0.984,2320,1,59,,,24.30
"215442 (2002 MQ3)",0.9137,0.2742,36.28,109.06,346.89,0.663,1.16,0.873,7699,0,729,,,18.53
"216523 (2001 HY7)",0.9137,0.4122,5.21,205.05,211.32,0.537,1.29,0.873,8111,0,350,,,20.70
"230111 (2001 BE10)",0.8231,0.3692,17.51,297.75,30.60,0.519,1.13,0.747,7733,0,797,2,1,19.28
"234145 (2000 EW70)",0.9376,0.3212,5.43,178.04,125.77,0.636,1.24,0.908,6939,0,410,4,6,21.58
"234341 (2001 FZ57)",0.9442,0.6043,20.67,22.09,339.98,0.374,1.51,0.917,11722,0,454,,,18.95
"242191 (2003 NZ6)",0.7934,0.4923,18.25,124.59,311.61,0.403,1.18,0.707,6958,0,631,2,1,19.02
"247517 (2002 QY6)",0.817,0.6991,12.75,164.20,355.39,0.246,1.39,0.738,7352,0,479,,,19.72
"250680 (2005 QC5)",0.893,0.3645,9.45,48.05,108.72,0.567,1.22,0.844,16106,0,125,,,19.63
"252399 (2001 TX44)",0.8748,0.5460,15.21,57.76,136.04,0.397,1.35,0.818,8042,0,302,,,19.45
"260277 (2004 TR12)",0.8951,0.2097,19.36,155.36,77.77,0.707,1.08,0.847,6283,0,394,,,18.27
"262623 (2006 WY2)",0.9833,0.3329,27.55,99.84,159.98,0.656,1.31,0.975,5827,0,904,,,18.64
"264357 (2000 AZ93)",0.7469,0.3600,8.59,277.33,8.15,0.478,1.02,0.645,8000,0,160,4,1,21.17
"276770 (2004 HC)",0.7891,0.5987,28.99,202.98,159.38,0.317,1.26,0.701,6885,0,211,,,19.96
"277830 (2006 HR29)",0.9855,0.2638,9.54,232.53,212.66,0.726,1.25,0.978,3731,1,232,,,20.71
"281375 (2008 JV19)",0.9856,0.2485,7.23,141.96,310.60,0.741,1.23,0.978,3374,0,607,,,20.81
"286079 (2001 TW1)",0.9113,0.5261,31.33,27.35,208.81,0.432,1.39,0.87,7692,0,455,,,19.28
"288592 (2004 JW20)",0.9529,0.5615,14.73,235.15,207.53,0.418,1.49,0.93,6628,0,124,,,20.87
"289227 (2004 XY60)",0.6402,0.7967,23.78,122.59,130.87,0.130,1.15,0.512,6566,1,103,,,18.81
"297418 (2000 SP43)",0.8115,0.4669,10.34,350.54,224.45,0.433,1.19,0.731,8128,0,1151,0,1,18.52
"302169 (2001 TD45)",0.7967,0.7775,25.39,30.26,212.45,0.177,1.42,0.711,7335,0,116,,,19.89
"303250 (2004 RU10)",0.9041,0.6569,15.90,118.97,65.29,0.310,1.50,0.86,6963,0,322,,,17.94
"306383 (1993 VD)",0.8758,0.5515,2.07,2.18,254.22,0.393,1.36,0.82,10283,0,172,0,1,21.49
"307918 (2004 EU9)",0.8804,0.5053,28.59,161.09,202.43,0.436,1.33,0.826,6989,0,532,,,19.00
"308242 (2005 GO21)",0.7532,0.3400,24.93,272.68,156.63,0.497,1.01,0.654,6702,0,294,6,2,16.29
"309214 (2007 LL)",0.9807,0.1740,10.05,247.05,211.51,0.810,1.15,0.971,1187,1,415,,,20.51
"309662 (2008 EE)",0.9813,0.2118,16.16,343.56,332.51,0.773,1.19,0.972,1823,1,399,,,19.87
"310442 (2000 CH59)",0.8627,0.4232,3.26,213.60,109.57,0.498,1.23,0.801,7676,0,454,,,19.92
"310842 (2003 AK18)",0.8769,0.3842,7.40,301.55,23.94,0.540,1.21,0.821,7023,0,593,1,3,19.83
"311554 (2006 BQ147)",0.82,0.4222,24.38,146.78,153.21,0.474,1.17,0.743,10618,0,506,0,1,18.74
"312070 (2007 TA19)",0.9539,0.5095,22.63,181.19,58.04,0.468,1.44,0.932,5513,0,190,,,19.42
"313276 (2002 AX1)",0.8799,0.5417,33.00,294.69,25.36,0.403,1.36,0.825,6972,0,281,,,19.86
"315098 (2007 EX)",0.8716,0.4175,18.70,297.42,78.88,0.508,1.24,0.814,5186,0,340,,,16.75
"322756 (2001 CK32)",0.7246,0.3827,8.13,109.30,234.07,0.447,1.00,0.617,7723,0,1294,,,19.23
"325102 (2008 EY5)",0.6262,0.6268,5.11,245.44,106.68,0.234,1.02,0.496,4347,1,175,,,20.17
"325395 (2009 CQ5)",0.9327,0.0915,18.68,278.66,118.22,0.847,1.02,0.901,4594,0,508,,,17.44
"326290 Akhenaten (1998 HE3)",0.8789,0.4403,3.38,53.44,309.35,0.492,1.27,0.824,10233,0,342,1,0,21.83
"329437 (2002 OA22)",0.9355,0.2431,6.89,174.05,318.63,0.708,1.16,0.905,7729,0,918,6,0,19.41
"329915 (2005 MB)",0.9854,0.7929,41.36,88.60,42.86,0.204,1.77,0.978,6997,1,186,,,17.04
"333478 (2004 SD20)",0.8753,0.4648,21.33,46.55,94.50,0.468,1.28,0.819,6600,0,226,,,18.05
"333889 (1998 SV4)",0.8165,0.6420,53.30,177.24,359.52,0.292,1.34,0.738,9138,0,902,,,18.25
"337248 (2000 RH60)",0.8259,0.5513,19.65,177.87,354.41,0.371,1.28,0.751,7713,1,509,,,20.11
"338292 (2002 UA31)",0.7988,0.4872,30.71,209.31,358.67,0.410,1.19,0.714,7329,0,545,,,19.11
"340666 (2006 RO36)",0.9064,0.2313,23.85,270.92,261.18,0.697,1.12,0.863,5507,0,731,2,0,17.82
"341843 (2008 EV5)",0.9584,0.0835,7.44,93.36,235.04,0.878,1.04,0.938,5371,1,1017,4,0,20.07
"344074 (1997 UH9)",0.83,0.4748,25.49,42.39,180.92,0.436,1.22,0.756,9168,0,515,,,19.01
"345705 (2006 VB14)",0.767,0.4212,31.03,258.71,346.45,0.444,1.09,0.672,5886,0,1259,0,1,18.59
"345722 (2007 BG29)",0.8326,0.3347,18.51,60.96,245.16,0.554,1.11,0.76,5857,0,326,1,0,18.27
"348306 (2005 AY28)",0.8728,0.5702,5.88,117.49,155.93,0.375,1.37,0.815,6203,0,246,0,2,21.55
"360502 (2003 EO16)",0.9343,0.2495,13.23,177.91,167.94,0.701,1.17,0.903,7006,0,1040,,,20.77
"363027 (1998 ST27)",0.8194,0.5299,21.06,197.53,322.49,0.385,1.25,0.742,8422,0,593,6,1,19.64
"363505 (2003 UC20)",0.7811,0.3370,3.81,188.29,59.78,0.518,1.04,0.69,24482,0,769,1,4,18.50
"364136 (2006 CJ)",0.6766,0.7548,10.23,303.23,29.67,0.166,1.19,0.557,5872,0,547,5,3,20.19
"365424 (2010 KX7)",0.9893,0.1708,21.50,46.46,61.90,0.820,1.16,0.984,1103,1,95,1,1,21.91
"365449 (2010 NJ1)",0.9684,0.5405,11.22,128.24,358.56,0.445,1.49,0.953,2988,0,197,,,20.28
"367943 Duende (2012 DA14)",0.9102,0.0893,11.61,146.92,195.53,0.829,0.99,0.868,364,0,1017,4,4,24.19
"368184 (2000 RN77)",0.9511,0.3182,16.10,312.70,211.74,0.648,1.25,0.928,8360,0,282,,,19.47
"369986 (1998 SO)",0.7315,0.6986,30.35,176.14,359.87,0.220,1.24,0.626,9146,0,285,,,20.53
"376848 (2001 RY47)",0.9064,0.3930,17.61,11.20,214.08,0.550,1.26,0.863,7393,0,396,,,19.61
"378160 (2006 WX1)",0.9165,0.3002,11.64,327.96,290.93,0.641,1.19,0.877,5877,0,254,,,19.68
"380636 (2004 XN14)",0.9313,0.2665,10.74,120.83,115.73,0.683,1.18,0.899,6621,0,427,,,19.76
"380818 (2005 YV128)",0.923,0.5123,14.14,127.70,191.82,0.450,1.40,0.887,6287,0,222,,,20.66
"387733 (2003 GS)",0.893,0.2185,12.03,196.21,181.88,0.698,1.09,0.844,6239,0,791,5,0,18.98
"387816 (2004 FM17)",0.8854,0.2500,6.76,169.77,196.54,0.664,1.11,0.833,5529,0,178,1,0,19.52
"388189 (2006 DS14)",0.8638,0.3366,26.54,162.25,187.51,0.573,1.15,0.803,7337,0,257,,,20.55
"390725 (2003 HB)",0.8497,0.3805,18.11,70.36,306.76,0.526,1.17,0.783,6600,0,258,,,19.70
"394392 (2007 EP88)",0.8373,0.8860,20.74,328.51,47.10,0.095,1.58,0.766,5879,0,164,,,18.37
"396593 (2001 HC)",0.8746,0.4994,23.74,32.59,28.18,0.438,1.31,0.818,8089,0,350,,,19.07
"398188 Agni (2010 LE15)",0.8645,0.2732,13.25,134.18,328.61,0.628,1.10,0.804,7726,0,684,7,6,19.33
"401885 (2001 RV17)",0.9148,0.3423,7.53,153.82,4.63,0.602,1.23,0.875,7728,0,421,,,20.42
"401954 (2002 RW25)",0.8247,0.2866,1.35,91.97,72.15,0.588,1.06,0.749,7675,0,161,,,18.91
"403775 (2011 HS4)",0.9383,0.6801,5.46,117.49,314.28,0.300,1.58,0.909,7705,0,126,,,20.90
"408982 (2002 SP)",0.9046,0.6004,20.85,350.89,169.43,0.361,1.45,0.86,6601,1,107,,,20.79
"413260 (2003 TL4)",0.7768,0.3814,12.19,220.01,321.98,0.481,1.07,0.685,7013,0,459,4,6,19.56
"413577 (2005 UL5)",0.9362,0.5698,14.32,58.87,127.80,0.403,1.47,0.906,6535,0,377,4,2,20.34
"414286 (2008 OC6)",0.9231,0.1992,21.84,177.58,295.82,0.739,1.11,0.887,5168,0,527,,,18.59
"415713 (1998 XX2)",0.7411,0.3676,6.97,74.38,153.10,0.469,1.01,0.638,8390,0,428,,,20.00
"415949 (2001 XY10)",0.8717,0.3872,30.99,92.93,219.69,0.534,1.21,0.814,6630,0,203,1,2,19.39
"416002 (2002 BN)",0.875,0.5464,27.75,115.75,147.25,0.397,1.35,0.819,6584,0,127,,,20.48
"417210 (2005 XV77)",0.7842,0.4142,16.85,282.23,9.27,0.459,1.11,0.694,5909,0,647,,,20.56
"417217 (2005 YS)",0.711,0.5503,19.59,288.61,327.90,0.320,1.10,0.6,6157,0,288,,,19.59
"417655 (2006 YF13)",0.9188,0.4034,10.54,205.25,95.43,0.548,1.29,0.881,5929,0,158,,,19.89
"418198 (2008 CN70)",0.8517,0.3796,24.45,150.69,114.35,0.528,1.18,0.786,5471,0,379,,,18.94
"418797 (2008 VF)",0.9059,0.3258,26.20,234.41,3.27,0.611,1.20,0.862,7318,0,470,,,19.41
"420738 (2012 TS)",0.9897,0.1134,16.46,190.76,20.62,0.878,1.10,0.985,2290,0,535,,,20.84
"422686 (2000 AC6)",0.8537,0.2864,4.70,101.37,188.08,0.609,1.10,0.789,8040,0,310,,,21.63
"424965 (2009 AM15)",0.8126,0.4870,28.87,166.17,131.48,0.417,1.21,0.732,5179,0,210,,,18.76
"425755 (2011 CP4)",0.9116,0.8702,9.47,147.98,159.93,0.118,1.70,0.87,5869,0,147,4,7,21.18
"427684 (2004 DH2)",0.9443,0.4004,23.02,157.30,216.13,0.566,1.32,0.918,4433,0,200,,,20.29
"427778 (2005 BE)",0.8838,0.4210,31.19,115.96,168.70,0.512,1.26,0.831,5487,0,167,,,20.11
"434313 (2004 GP)",0.6966,0.4885,14.55,115.61,278.69,0.356,1.04,0.581,6613,0,110,,,19.40
"436030 (2009 JO2)",0.8883,0.4783,19.63,203.43,239.70,0.463,1.31,0.837,4056,0,353,,,19.44
"436771 (2012 JG11)",0.9622,0.4325,24.73,165.54,280.39,0.546,1.38,0.944,2604,0,176,,,19.03
"437841 (1998 HD14)",0.9632,0.3126,7.81,183.76,260.90,0.662,1.26,0.945,7735,0,210,,,21.00
"437844 (1999 MN)",0.674,0.6653,2.03,81.42,9.18,0.226,1.12,0.553,7690,0,165,,,21.19
"446924 (2002 VV17)",0.8376,0.4366,9.70,222.18,348.86,0.472,1.20,0.767,10982,0,455,,,20.21
"450237 (2002 XY38)",0.9113,0.2176,2.12,158.71,119.91,0.713,1.11,0.87,7342,0,145,,,23.18
"450300 (2004 QD14)",0.9417,0.3379,6.25,75.25,109.35,0.623,1.26,0.914,4832,0,153,,,20.67
"450649 (2006 UY64)",0.9316,0.1573,26.22,30.78,210.89,0.785,1.08,0.899,3327,0,498,5,1,19.54
"453563 (2010 BB)",0.8201,0.2775,10.02,279.70,29.01,0.593,1.05,0.743,4377,0,293,1,0,20.24
"455184 (2000 ED14)",0.835,0.5666,13.78,3.87,310.13,0.362,1.31,0.763,8008,0,164,0,1,21.23
"455659 (2005 BO1)",0.9494,0.3562,10.67,113.33,174.20,0.611,1.29,0.925,4784,0,102,,,21.60
"456537 (2007 BG)",0.7868,0.3305,12.75,168.29,133.40,0.527,1.05,0.698,5828,0,319,1,0,19.63
"457059 (2008 EG)",0.9429,0.7390,26.78,327.45,355.52,0.246,1.64,0.916,5118,0,100,,,20.06
"458452 (2011 BR15)",0.8734,0.2769,10.23,216.82,72.13,0.632,1.12,0.816,6594,0,168,,,19.77
"462238 (2008 CN1)",0.7707,0.3477,7.22,331.46,7.26,0.503,1.04,0.677,2945,1,568,,,20.66
"464798 (2004 JX20)",0.9016,0.2657,10.53,101.74,349.11,0.662,1.14,0.856,6978,0,977,2,0,19.37
"466507 (2014 FK33)",0.9755,0.5035,26.96,15.77,328.20,0.484,1.47,0.964,759,1,184,,,20.82
"467336 (2002 LT38)",0.8453,0.3138,6.18,259.28,162.77,0.580,1.11,0.777,7698,0,810,2,1,20.62
"467351 (2003 KO2)",0.7277,0.5108,23.49,215.47,204.03,0.356,1.10,0.621,6603,0,465,,,20.36
"467352 (2003 KZ18)",0.949,0.3308,23.89,249.96,154.62,0.635,1.26,0.925,4769,0,163,,,21.32
"467460 (2006 JF42)",0.6715,0.5819,5.94,40.84,17.78,0.281,1.06,0.55,6236,0,355,,,19.06
"468468 (2004 KH17)",0.7121,0.4982,22.13,79.13,340.71,0.357,1.07,0.601,6580,0,229,1,0,21.98
"468540 (2006 MD12)",0.8386,0.6051,27.27,291.82,174.56,0.331,1.35,0.768,5912,0,377,,,19.45
"468727 (2010 JE87)",0.9042,0.4371,16.91,120.48,242.32,0.509,1.30,0.86,4392,0,191,0,2,20.77
"468909 (2014 KZ44)",0.98,0.3465,39.46,225.11,190.44,0.640,1.32,0.97,1483,1,127,,,20.52
"469445 (2002 LT24)",0.72,0.4958,0.76,166.11,282.67,0.363,1.08,0.611,6942,0,200,,,22.19
"469737 (2005 NW44)",0.7793,0.4832,6.07,114.31,0.91,0.403,1.16,0.688,4750,0,404,,,20.39
"470310 (2007 LB15)",0.9384,0.3952,25.19,262.77,237.37,0.568,1.31,0.909,4156,0,186,,,19.61
"474238 (2001 RU17)",0.9583,0.2405,13.89,170.66,330.36,0.728,1.19,0.938,5534,0,190,,,21.51
"474611 (2004 SB56)",0.8658,0.2377,18.69,302.04,233.58,0.660,1.07,0.806,6257,0,263,,,19.27
"475534 (2006 TS7)",0.9465,0.5803,5.50,225.14,300.06,0.397,1.50,0.921,4401,0,278,4,2,21.25
"477465 (2009 XZ1)",0.8557,0.5339,8.16,81.98,152.99,0.399,1.31,0.792,6936,0,177,,,21.71
"480808 (1994 XL1)",0.6709,0.5262,28.17,252.65,356.57,0.318,1.02,0.55,10242,0,294,,,20.65
"480820 (1998 VF32)",0.8508,0.4439,23.75,236.26,320.96,0.473,1.23,0.785,9074,0,160,,,20.97
"480883 (2001 YE4)",0.6769,0.5404,4.85,305.33,318.97,0.311,1.04,0.557,7336,0,439,6,1,20.92
"480922 (2002 XP37)",0.9549,0.3593,21.53,265.88,317.62,0.612,1.30,0.933,5502,0,213,,,20.59
"481394 (2006 SF6)",0.9501,0.2806,5.84,227.96,305.58,0.684,1.22,0.926,5146,0,1103,2,0,19.97
"481442 (2006 WO3)",0.7997,0.4474,21.22,252.61,9.67,0.442,1.16,0.715,7331,0,311,,,21.58
"482533 (2012 UA34)",0.7859,0.8017,19.80,19.01,222.37,0.156,1.42,0.697,3328,1,152,,,19.82
"482796 (2013 QJ10)",0.9591,0.4251,18.15,327.44,243.85,0.551,1.37,0.939,5522,0,553,,,19.60
"483656 (2005 ES70)",0.7632,0.3863,20.82,352.83,351.04,0.468,1.06,0.667,6580,0,207,0,1,23.76
"487577 (2014 YQ15)",0.9638,0.2358,10.92,81.83,252.35,0.737,1.19,0.946,861,1,173,,,21.08
"488803 (2005 GB120)",0.791,0.3949,9.15,160.88,243.79,0.479,1.10,0.704,6271,0,203,,,20.50
"490581 (2009 WZ104)",0.8553,0.1927,9.83,263.25,10.55,0.690,1.02,0.791,4417,1,1188,0,1,20.85
"494710 (2005 MO13)",0.8636,0.4107,6.32,176.57,250.21,0.509,1.22,0.803,7293,1,304,,,20.78
"494999 (2010 JU39)",0.9191,0.5461,36.21,95.17,311.37,0.417,1.42,0.881,5868,0,175,2,1,19.68
"495615 (2015 PQ291)",0.9824,0.2375,34.60,234.39,198.97,0.749,1.22,0.974,2982,0,2096,,,17.71
"501647 (2014 SD224)",0.9781,0.3309,4.59,286.26,277.20,0.654,1.30,0.967,2327,0,271,4,1,22.36
"508908 (2003 YX1)",0.8797,0.2670,5.76,89.62,223.15,0.645,1.11,0.825,7009,0,433,,,20.95
"509352 (2007 AG)",0.7206,0.3741,11.95,283.22,5.70,0.451,0.99,0.612,4037,0,252,6,1,20.16
"509505 (2007 VL8)",0.9361,0.3594,9.34,62.33,194.72,0.600,1.27,0.906,4098,0,94,,,21.23
"512234 (2015 VO66)",0.9522,0.5999,14.02,64.46,219.30,0.381,1.52,0.929,1873,1,318,,,20.62
"512245 (2016 AU8)",0.982,0.2000,9.18,302.90,21.60,0.786,1.18,0.973,3752,0,1875,,,19.91
"513170 (2004 KH15)",0.9611,0.1702,35.07,78.09,350.05,0.798,1.12,0.942,6197,0,109,,,20.18
"513171 (2004 MD6)",0.9509,0.5630,29.32,263.84,231.46,0.416,1.49,0.927,5954,0,174,,,20.48
"515742 (2015 CU)",0.9713,0.2038,35.38,154.06,197.84,0.773,1.17,0.957,1126,1,177,,,20.83
"516435 (2004 FJ29)",0.9133,0.3492,33.44,195.43,210.26,0.594,1.23,0.873,5150,0,157,,,21.38
"522684 (2016 JP)",0.9939,0.3835,11.33,202.56,255.64,0.613,1.38,0.991,2622,0,716,2,0,21.13
"523586 (1999 LK1)",0.9069,0.3326,11.93,239.94,223.62,0.605,1.21,0.864,7357,0,105,,,22.15
"523605 (2004 RX10)",0.9199,0.3513,5.96,173.60,334.12,0.597,1.24,0.882,5505,0,204,,,21.49
"523661 (2012 LF11)",0.8969,0.4831,11.66,222.15,263.59,0.464,1.33,0.849,4039,0,248,,,20.81
"523664 (2012 OD1)",0.8287,0.5027,42.27,303.73,224.37,0.412,1.25,0.754,3340,0,1101,,,18.59
"523808 (2007 ML24)",0.7587,0.3585,33.44,281.87,201.48,0.487,1.03,0.661,5515,1,46,,,19.34
"523950 (1998 SZ27)",0.9052,0.5069,23.65,166.69,47.72,0.446,1.36,0.861,9134,0,131,,,20.30
"524471 (2002 JW15)",0.899,0.2663,11.77,218.39,175.28,0.660,1.14,0.852,8439,0,367,,,20.43
"524522 (2002 VE68)",0.7236,0.4101,9.04,231.47,355.41,0.427,1.02,0.616,7622,0,610,4,6,20.54
"525268 (2004 XL14)",0.7595,0.4104,21.46,85.61,157.58,0.448,1.07,0.662,5109,0,280,2,2,21.43
"525498 (2005 GE60)",0.9588,0.2459,5.58,229.72,112.89,0.723,1.19,0.939,5495,0,113,,,22.12
